names,ratings,price,num_reviews,annual_power_usage
Daikin 2025 Model 1.5 Ton 3 Star Split Fixed Speed AC,4.2,"₹35,990","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 989.31 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years on Compressor
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","21,611 Ratings & 1,632 Reviews","Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year warranty on product, Compressor Warranty 10 Years and 
 PCB Warranty 5 Years"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹40,050","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2022 Model 1.5 Ton 3 Star Split AC,4.2,"₹37,990","21,611 Ratings & 1,632 Reviews","Annual Power Usage: 1099.44 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on Condenser, and 5 Years on Compressor"
Daikin 2022 Model 1.8 Ton 1 Star Split AC,4.3,"₹40,490",37 Ratings & 1 Reviews,Annual Power Usage: 1435.97 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor
Panasonic 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹36,990","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 877.74 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹44,990","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 681.01 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Daikin 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.3,"₹44,347","15,353 Ratings & 1,368 Reviews","Annual Power Usage: 743.67 kWhRoom Size: 111 - 150 sqft1 Year Warranty On The Product, 5 Year Warranty On PCB,10 Year Warranty On Compressor"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹32,866","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor
Daikin 2023 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹34,490","21,611 Ratings & 1,632 Reviews","Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC ,5 Years Warranty on PCB, 10 Years Warranty on Compressor"
Daikin 2022 Model 1.8 Ton 5 Star Split Inverter AC,4,"₹64,350",202 Ratings & 21 Reviews,"Annual Power Usage: 923.07 UnitsRoom Size: 151 - 200 sqft1 Year on Product, 10 Years on Compressor and 5 Years on PCB"
Panasonic 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,990","5,201 Ratings & 593 Reviews","Annual Power Usage: 593.89 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2026 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹39,990","3,917 Ratings & 428 Reviews","Annual Power Usage: 460.65 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Daikin 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹37,999","21,611 Ratings & 1,632 Reviews","Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC ,5 Years Warranty on PCB, 10 Years Warranty on Compressor"
Daikin 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹36,499","21,611 Ratings & 1,632 Reviews","Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC ,5 Years Warranty on PCB, 10 Years Warranty on Compressor"
Panasonic 2026 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹51,990",806 Ratings & 69 Reviews,"Annual Power Usage: 1153.74 kWhRoom Size: 151 - 200 sqft5 Year Comprehensive warranty on Product, 10 Years warranty on Compressor, 5 Years warranty on ODU Casing plus 4 Years warranty on PCB"
Panasonic 2026 Model 1.5 Ton 4 Star Split Inverter with Wi-fi AC,4.1,"₹41,990","1,953 Ratings & 226 Reviews","Annual Power Usage: 759.55 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Daikin 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹37,990","21,611 Ratings & 1,632 Reviews","Annual Power Usage: 989.31 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹36,499","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2023 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹36,850","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 967.4 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor
Daikin 2023 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹36,229","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 967.4 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2021 Model 1.5 Ton 3 Star Split Inverter with PM 2.5 Filter AC,4.2,"₹39,850","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 1752 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2019 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹37,499","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 1045 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product
Daikin 2024 Model 1.8 Ton 3 Star Split Inverter AC,4.2,"₹46,490",392 Ratings & 45 Reviews,Annual Power Usage: 1161.78 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Printed Circuit Board)
Daikin 2024 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.2,"₹39,990","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 881.05 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Voltas 2025 Model 1.5 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambie...,4.2,"₹38,490","38,662 Ratings & 3,672 Reviews","Annual Power Usage: 751.28 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,"₹27,490","8,007 Ratings & 864 Reviews","Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Daikin 2019 Model 2.2 Ton 3 Star Split Inverter AC,3.5,"₹67,513",17 Ratings & 1 Reviews,Annual Power Usage: 1376.59 Units1 Year on Product and 10 Years on Compressor From Daikin
Daikin 2022 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.2,"₹35,495","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 881.05 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2025 Model 2.6 Ton 4 Star Split Inverter AC,3.4,"₹91,879",16 Ratings & 4 Reviews,Annual Power Usage: 1476.47 Units5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2018 Model 1.5 Ton 3 Star Split AC,4.2,"₹37,990","21,611 Ratings & 1,632 Reviews",Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 5 Years on Compressor from Daikin
Panasonic 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹36,990","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 877.74 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹44,990","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 681.01 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Daikin 2022 Model 2.02 Ton 3 Star Split Inverter AC,3.9,"₹60,999",70 Ratings & 4 Reviews,Annual Power Usage: 1372.85 Units5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
Daikin 2023 Model 1.4 Ton 3 Star Split Inverter AC,,"₹34,411",,"Annual Power Usage: 940.7 WRoom Size: 111 - 150 sqft1 year Warranty on Product, 5 Years on PCB (Printed Cricuit Board) and 10 Years on compressor"
Panasonic 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,990","5,201 Ratings & 593 Reviews","Annual Power Usage: 593.89 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2026 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹39,990","3,917 Ratings & 428 Reviews","Annual Power Usage: 460.65 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
NIJ AC-0128 Spit AC Air Conditioner Remote Control DAIKIN Ac Remote Controller,,₹391,,Type of Devices Controlled: ACColor: WhiteN/A
7SEVEN Compatible for DAIKIN Air conditioner Remote Model BRC4C151 suitable for Split or window AC DAI...,5,₹556,4 Ratings & 0 Reviews,Type of Devices Controlled: ACNumber of Batteries: 2Color: WhiteNo7 Days
SSR AC Remote Compatible for Daikin Inverter Ac with Power Chill Function (Ac-169A) Daikin Remote Cont...,,₹691,,Type of Devices Controlled: ACColor: WhiteNo Warranty
Voltas 2025 Model 1.5 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambie...,4.2,"₹38,490","38,662 Ratings & 3,672 Reviews","Annual Power Usage: 751.28 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambie...,4.2,"₹30,990","77,604 Ratings & 6,670 Reviews","Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 2 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,"₹40,990","1,665 Ratings & 150 Reviews","Annual Power Usage: 1207.93 UnitsRoom Size: 151 - 200 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹30,990","77,604 Ratings & 6,670 Reviews","Annual Power Usage: 975.26 kWhRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambie...,4.2,"₹30,990","77,604 Ratings & 6,670 Reviews","Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,"₹32,990","1,963 Ratings & 238 Reviews","Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1.5 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambie...,4.2,"₹38,490","38,662 Ratings & 3,672 Reviews","Annual Power Usage: 751.28 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,"₹27,490","8,007 Ratings & 864 Reviews","Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1.5 Ton 3 Star Split 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient Coolin...,4.2,"₹32,490","77,604 Ratings & 6,670 Reviews","Annual Power Usage: 997.82 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,"₹27,490","8,007 Ratings & 864 Reviews","Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Lloyd 2025 Model 2 Ton 5 Star Split Inverter AC,3.8,"₹45,099",413 Ratings & 37 Reviews,"Annual Power Usage: 970.29 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor."
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹29,155","77,604 Ratings & 6,670 Reviews",Annual Power Usage: 975.26 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor*
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹37,490","1,768 Ratings & 109 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹31,490","77,604 Ratings & 6,670 Reviews",Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Voltas 2025 Model 1.5 Ton 3 Star Hot and Cold Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient...,4.2,"₹35,990","77,604 Ratings & 6,670 Reviews","Annual Power Usage: 947.36 kWhRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
realme TechLife 2026 Model 1.2 Ton 3 Star Split Inverter with Wi-fi (1 Ton + 0.2Ton Extra Cooling) wit...,4,"₹26,490",9 Ratings & 0 Reviews,Annual Power Usage: 728.86 kWhRoom Size: 91 - 110 sqft1 Year Warranty on Product and 10 Year Warranty on Compressor
"Midea 2026 Model 1 Ton 3 Star Split Inverter Convertible 6-in-1 with Auto Intelligence,Turbo Mode for ...",4.3,"₹26,490","25,041 Ratings & 3,946 Reviews","Annual Power Usage: 604.99 kWhRoom Size: 90 sqft or Below5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor"
Voltas 2024 Model 2 Ton 3 Star Split Inverter AC,4.1,"₹40,190","1,665 Ratings & 150 Reviews","Annual Power Usage: 1220.59 UnitsRoom Size: 151 - 200 sqft5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor."
Voltas 2023 Model 2 Ton 3 Star Split Inverter AC,4.1,"₹40,799","1,665 Ratings & 150 Reviews",Annual Power Usage: 1220.59 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹30,990","17,952 Ratings & 2,768 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor"
Voltas 2019 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹32,850","77,604 Ratings & 6,670 Reviews",Annual Power Usage: 1039.98 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 5 Years on Compressor from Voltas
Voltas 2022 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹30,530","8,007 Ratings & 864 Reviews",Annual Power Usage: 740.59 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years on Compressor
